Created Date,Gift Name,User ID,Product,Price,Has Relationship (Yes / No),Occasion,Use Case,Missing Value Check
28-01-2021,Milk Chocolate &amp; Toffee &quot;Congrats&quot; and Milk Chocolate &amp; Salted Caramel Bars,43118400,GC,8.49,No,Special Occasions,Anniversary,0
28-01-2021,Dark Sea Salt Caramel Chocolate Truffles,39598394,GC,14.99,No,Special Occasions,Happy Birthday,0
28-01-2021,Original Drinking Chocolate,42841034,PC,11.99,No,Just Because,Just Because / Miss you / Love,0
28-01-2021,Dark Sea Salt Caramel Chocolate Truffles,38766368,GC,14.99,No,Special Occasions,Happy Birthday,0
28-01-2021,Chocolate Drop Shortbread Rounds in Tin,39162930,GC,9.99,No,Special Occasions,Happy Birthday,0
28-01-2021,Dark Sea Salt Caramel Chocolate Truffles,39163358,GC,14.99,No,Special Occasions,Happy Birthday,0
28-01-2021,Happy Birthday Music Box in a Matchbox,38714392,GC,5.99,No,Just Because,Just Because / Miss you / Love,0
28-01-2021,Pink Marc de Champagne Chocolate Truffles,45865888,GC,14.99,No,Special Occasions,Happy Birthday,0
28-01-2021,Chocolate Drop Shortbread Rounds in Tin,38121269,PC,9.99,No,Just Because,Just Because / Miss you / Love,0
28-01-2021,Bathsecco and Gin &amp; Tonic,45924488,PC,13.99,Yes,Special Occasions,Happy Birthday,0
28-01-2021,Pink Marc de Champagne Chocolate Truffles,43383294,PC,14.99,No,Special Occasions,Happy Birthday,0
28-01-2021,Dark Sea Salt Caramel Chocolate Truffles,39841127,GC,14.99,No,Special Occasions,Wedding,0
28-01-2021,Pink Marc de Champagne Chocolate Truffles,43736042,PC,14.99,No,Just Because,Thank You,0
28-01-2021,Milk Chocolate &amp; Toffee &quot;Happy Birthday&quot; and White Chocolate Birthday Cake Bars,43190146,GC,8.49,No,Sympathy,Condolences,0
28-01-2021,Gold and glass photo frame,39471374,GC,14.99,No,Just Because,Thank You,0
28-01-2021,Happy Birthday Music Box in a Matchbox,44554782,GC,5.99,No,Just Because,Just Because / Miss you / Love,0
28-01-2021,Gold and glass photo frame,45942650,PC,14.99,No,Just Because,Just Because / Miss you / Love,0
28-01-2021,Chocolate Drop Shortbread Rounds in Tin,44083084,PC,9.99,No,Special Occasions,Happy Birthday,0
28-01-2021,Thank You Mini Jar Of Paper Roses in a matchbox,45943382,GC,4.99,No,Sympathy,Get Well Soon,0
28-01-2021,Milk Chocolate &amp; Toffee &quot;Congrats&quot; and Milk Chocolate &amp; Salted Caramel Bars,39789252,GC,8.49,No,Special Occasions,Congratulations,0
28-01-2021,Chocolate Drop Shortbread Rounds in Tin,42297938,PC,9.99,No,Sympathy,Get Well Soon,0
28-01-2021,Bonsai Trees Growing Kit,45559164,GC,12.99,Yes,Special Occasions,Happy Birthday,0
28-01-2021,Milk Chocolate &amp; Toffee &quot;Happy Birthday&quot; and White Chocolate Birthday Cake Bars,42783224,PC,8.49,No,Special Occasions,Happy Birthday,0
28-01-2021,Postcard clip and line set,44589172,GC,4.99,No,Just Because,Thank You,0
28-01-2021,The Captains Gluten Free Cookies,42861790,GC,6.99,No,Just Because,Just Because / Miss you / Love,0
28-01-2021,Grow Your Own Micropub Seed Kit in a matchbox,45447900,GC,5.99,No,Just Because,Just Because / Miss you / Love,0
28-01-2021,Happy Birthday Music Box in a Matchbox,44933338,GC,5.99,No,Special Occasions,Happy Birthday,0
28-01-2021,Belgian Chocolates Selection,45136930,PC,13.99,No,Just Because,Thank You,0
28-01-2021,Milk Chocolate &amp; Toffee &quot;Thank you&quot; and Dark Chocolate &amp; Maldon Sea Salt Bars,39432812,GC,8.49,No,Just Because,Thank You,0
28-01-2021,Dark Sea Salt Caramel Chocolate Truffles,38856964,PC,14.99,No,Special Occasions,New Home,0
28-01-2021,Demerara Shortbread Rounds Tin,45943380,PC,9.99,Yes,Sympathy,Condolences,0
27-01-2021,Demerara Shortbread Rounds Tin,38522407,GC,9.99,No,Just Because,Just Because / Miss you / Love,0
27-01-2021,Chocolate Drop Shortbread Rounds in Tin,42130546,PC,9.99,No,Just Because,Thank You,0
27-01-2021,The Captains Kentish Apple &amp; Hazelnut Cookies,43573056,PC,6.99,No,Just Because,Just Because / Miss you / Love,0
27-01-2021,Pink Marc de Champagne Chocolate Truffles,42665908,GC,14.99,No,Special Occasions,Wedding,0
27-01-2021,Bonsai Trees Growing Kit,43372898,PC,12.99,No,Special Occasions,Happy Birthday,0
27-01-2021,Sea Salted Caramel Shortbread &amp; English Breakfast Tea,44441606,GC,12.49,Yes,Special Occasions,Happy Birthday,0
27-01-2021,Demerara Shortbread Rounds Tin,44088964,GC,9.99,No,Special Occasions,Happy Birthday,0
27-01-2021,Belgian Chocolates Selection,40077234,PC,13.99,No,Sympathy,Condolences,0
27-01-2021,Belgian Chocolates Selection,44459504,PC,13.99,No,Just Because,Just Because / Miss you / Love,0
27-01-2021,Chocolate Drop Shortbread Rounds in Tin,45934974,GC,9.99,No,Special Occasions,Anniversary,0
27-01-2021,&quot;I Love You&quot; Bunny,43849770,GC,11.99,Yes,Just Because,Just Because / Miss you / Love,0
27-01-2021,Happy Birthday Music Box in a Matchbox,38872932,GC,5.99,No,Special Occasions,Happy Birthday,0
27-01-2021,Demerara Shortbread Rounds Tin,42751360,GC,9.99,No,Just Because,Just Because / Miss you / Love,0
27-01-2021,Happy Birthday Gift Set - size 41-46,37628225,GC,29.99,No,Special Occasions,Happy Birthday,0
27-01-2021,The Captains Kentish Apple &amp; Hazelnut Cookies,43774360,GC,6.99,No,Special Occasions,Happy Birthday,0
27-01-2021,Chocolate Drop Shortbread Rounds in Tin,38604167,GC,9.99,No,Special Occasions,Happy Birthday,0
27-01-2021,Dark Chocolate Truffles with Edible Gold Leaf,39614338,PC,14.99,No,Special Occasions,Happy Birthday,0
27-01-2021,Bonsai Trees Growing Kit,40685888,PC,12.99,No,Special Occasions,Happy Birthday,1
27-01-2021,Dark Sea Salt Caramel Chocolate Truffles,45913508,PC,14.99,Yes,Special Occasions,Happy Birthday,0
27-01-2021,&quot;I Love You&quot; Bunny,45942226,GC,11.99,No,Special Occasions,Happy Birthday,0
27-01-2021,Happy Birthday Gift Set - size 36-40,43935466,GC,29.99,No,Special Occasions,Happy Birthday,0
27-01-2021,Postcard clip and line set,45942154,PC,4.99,No,Special Occasions,Happy Birthday,0
27-01-2021,The Captains Gluten Free Cookies,45340904,PC,6.99,No,Just Because,Just Because / Miss you / Love,0
27-01-2021,Milk Chocolate &amp; Toffee &quot;Thank you&quot; and Dark Chocolate &amp; Maldon Sea Salt Bars,45097234,PC,8.49,No,Special Occasions,New Home,0
27-01-2021,Pink Marc de Champagne Chocolate Truffles,43932602,PC,14.99,No,Sympathy,Get Well Soon,0
27-01-2021,Dark Sea Salt Caramel Chocolate Truffles,40766632,GC,14.99,No,Just Because,Just Because / Miss you / Love,0
27-01-2021,Bathsecco and Gin &amp; Tonic,39963172,GC,13.99,No,Special Occasions,Engagement,0
27-01-2021,Dark Chocolate Truffles with Edible Gold Leaf,40557062,PC,14.99,No,Special Occasions,Happy Birthday,0
27-01-2021,Cork Brew Reusable 12oz Glass Cup,40077234,GC,21.99,No,Just Because,Just Because / Miss you / Love,0
27-01-2021,The Captains Kentish Apple &amp; Hazelnut Cookies,38284377,PC,6.99,No,Just Because,Just Because / Miss you / Love,0
27-01-2021,Milk Chocolate &amp; Toffee &quot;Congrats&quot; and Milk Chocolate &amp; Salted Caramel Bars,41296346,GC,8.49,No,Just Because,Just Because / Miss you / Love,0
27-01-2021,Chocolate Drop Shortbread Rounds in Tin,44088964,GC,9.99,No,Special Occasions,Happy Birthday,0
27-01-2021,Belgian Chocolates Selection,39209554,PC,13.99,No,Just Because,Just Because / Miss you / Love,0
26-01-2021,Sea Salted Caramel Shortbread &amp; English Breakfast Tea,45895652,PC,12.49,No,Just Because,Just Because / Miss you / Love,0
26-01-2021,The Captains Kentish Apple &amp; Hazelnut Cookies,40783612,PC,6.99,Yes,Special Occasions,Happy Birthday,0
26-01-2021,Dark Sea Salt Caramel Chocolate Truffles,42011902,GC,14.99,No,Sympathy,Get Well Soon,0
26-01-2021,Dark Sea Salt Caramel Chocolate Truffles,38826406,PC,14.99,No,Special Occasions,Happy Birthday,0
26-01-2021,Original Drinking Chocolate,39985650,GC,11.99,No,Special Occasions,Happy Birthday,0
26-01-2021,Demerara Shortbread Rounds Tin,39258530,GC,9.99,No,Special Occasions,Happy Birthday,0
26-01-2021,The Captains Gluten Free Cookies,45939840,PC,6.99,Yes,Special Occasions,Happy Birthday,0
26-01-2021,Chocolate Drop Shortbread Rounds in Tin,41899580,PC,9.99,Yes,Just Because,Just Because / Miss you / Love,0
26-01-2021,The Captains Gluten Free Cookies,39996905,GC,6.99,No,Special Occasions,Happy Birthday,0
26-01-2021,Chocolate Drop Shortbread Rounds in Tin,45900920,PC,9.99,Yes,Just Because,Just Because / Miss you / Love,0
26-01-2021,English Breakfast Whole Leaf Tea Bags Caddy,43414242,PC,7.49,No,Just Because,Just Because / Miss you / Love,0
26-01-2021,Milk Chocolate &amp; Toffee &quot;Happy Birthday&quot; and White Chocolate Birthday Cake Bars,45315778,PC,8.49,No,Special Occasions,Happy Birthday,0
26-01-2021,Chocolate Drop Shortbread Rounds in Tin,38599839,GC,9.99,Yes,Just Because,Just Because / Miss you / Love,0
26-01-2021,The Captains Kentish Apple &amp; Hazelnut Cookies,40315222,GC,6.99,No,Just Because,Just Because / Miss you / Love,0
26-01-2021,Pink Marc de Champagne Chocolate Truffles,44354248,GC,14.99,No,Just Because,Just Because / Miss you / Love,0
26-01-2021,Dark Chocolate Truffles with Edible Gold Leaf,43214036,PC,14.99,No,Special Occasions,Congratulations,0
26-01-2021,Dark Sea Salt Caramel Chocolate Truffles,40615140,GC,14.99,No,Special Occasions,Happy Birthday,0
26-01-2021,Belgian Chocolates Selection,43094276,PC,13.99,No,Special Occasions,Happy Birthday,0
26-01-2021,Milk Chocolate &amp; Toffee &quot;Thank you&quot; and Dark Chocolate &amp; Maldon Sea Salt Bars,44083422,PC,8.49,Yes,Just Because,Thank You,0
26-01-2021,Bonsai Trees Growing Kit,44532430,GC,12.99,No,Just Because,Just Because / Miss you / Love,0
26-01-2021,Belgian Chocolates Selection,42532796,GC,13.99,Yes,Special Occasions,Happy Birthday,0
26-01-2021,Milk Chocolate &amp; Toffee &quot;Happy Birthday&quot; and White Chocolate Birthday Cake Bars,43420488,GC,8.49,No,Special Occasions,Happy Birthday,0
26-01-2021,Happy Birthday Pearl And Candle In a Matchbox,41619476,GC,4.99,No,Special Occasions,Happy Birthday,0
26-01-2021,Pink Marc de Champagne Chocolate Truffles,45377064,PC,14.99,Yes,Just Because,Just Because / Miss you / Love,0
26-01-2021,The Captains Kentish Apple &amp; Hazelnut Cookies,45900920,PC,6.99,Yes,Just Because,Just Because / Miss you / Love,0
26-01-2021,Original Toffees in Tin,45422982,GC,8.99,No,Sympathy,Get Well Soon,0
26-01-2021,The Captains Kentish Apple &amp; Hazelnut Cookies,39301972,GC,6.99,No,Special Occasions,Happy Birthday,0
26-01-2021,Happy Birthday Pearl And Candle In a Matchbox,43177344,GC,4.99,No,Just Because,Just Because / Miss you / Love,0
26-01-2021,Happy Birthday Music Box in a Matchbox,45431216,GC,5.99,No,Special Occasions,Happy Birthday,0
26-01-2021,Dark Sea Salt Caramel Chocolate Truffles,44378530,GC,14.99,Yes,Special Occasions,Happy Birthday,0
26-01-2021,Pink Marc de Champagne Chocolate Truffles,42643304,GC,14.99,No,Just Because,Just Because / Miss you / Love,0
26-01-2021,Bonsai Trees Growing Kit,45122822,GC,12.99,No,Just Because,Just Because / Miss you / Love,0
26-01-2021,Milk Chocolate &amp; Toffee &quot;Happy Birthday&quot; and White Chocolate Birthday Cake Bars,44354248,GC,8.49,No,Just Because,Just Because / Miss you / Love,0
26-01-2021,Bonsai Trees Growing Kit,37567971,GC,12.99,Yes,Special Occasions,New Home,0
26-01-2021,Belgian Chocolates Selection,45771696,GC,13.99,No,Special Occasions,Happy Birthday,0
26-01-2021,Dark Sea Salt Caramel Chocolate Truffles,41152246,GC,14.99,No,Just Because,Thank You,0
26-01-2021,Dark Sea Salt Caramel Chocolate Truffles,44208446,GC,14.99,No,Just Because,Just Because / Miss you / Love,0
26-01-2021,Pink Marc de Champagne Chocolate Truffles,45847764,GC,14.99,Yes,Special Occasions,Happy Birthday,0
26-01-2021,The Captains Kentish Apple &amp; Hazelnut Cookies,39301972,PC,6.99,No,Special Occasions,Happy Birthday,0
26-01-2021,Dark Sea Salt Caramel Chocolate Truffles,38432675,PC,14.99,No,Just Because,Just Because / Miss you / Love,0
25-01-2021,Bonsai Trees Growing Kit,45892568,GC,12.99,No,Just Because,Thank You,0
25-01-2021,Happy Birthday Music Box in a Matchbox,38237641,GC,5.99,No,Special Occasions,Happy Birthday,0
25-01-2021,Pink Marc de Champagne Chocolate Truffles,41787920,GC,14.99,No,Special Occasions,Happy Birthday,0
25-01-2021,Dark Sea Salt Caramel Chocolate Truffles,180002111,GC,14.99,No,Special Occasions,Happy Birthday,0
25-01-2021,Happy Birthday Music Box in a Matchbox,45563138,GC,5.99,Yes,Special Occasions,Happy Birthday,0
25-01-2021,Pink Marc de Champagne Chocolate Truffles,45198312,PC,14.99,No,Just Because,Just Because / Miss you / Love,0
25-01-2021,Belgian Chocolates Selection,38958634,PC,13.99,No,Sympathy,Condolences,0
25-01-2021,Belgian Chocolates Selection,39679171,GC,13.99,No,Special Occasions,Wedding,0
25-01-2021,Milk Chocolate &amp; Toffee &quot;Happy Birthday&quot; and White Chocolate Birthday Cake Bars,45599614,PC,8.49,No,Special Occasions,Happy Birthday,0
25-01-2021,Sea Salted Caramel Shortbread &amp; English Breakfast Tea,41896462,PC,12.49,Yes,Just Because,Thank You,0
25-01-2021,Original Toffees in Tin,39587137,PC,8.99,No,Special Occasions,Happy Birthday,0
25-01-2021,Happy Birthday Music Box in a Matchbox,38869334,GC,5.99,Yes,Just Because,Thank You,0
25-01-2021,Dark Sea Salt Caramel Chocolate Truffles,44053650,PC,14.99,No,Just Because,Just Because / Miss you / Love,0
25-01-2021,Dark Sea Salt Caramel Chocolate Truffles,45150156,GC,14.99,No,Just Because,Thank You,0
25-01-2021,&quot;Sorry Youre Pawly&quot; Puppy,44393442,GC,11.99,No,Sympathy,Get Well Soon,0
25-01-2021,Pink Marc de Champagne Chocolate Truffles,43759234,GC,14.99,No,Just Because,Just Because / Miss you / Love,0
25-01-2021,&quot;Sorry Youre Pawly&quot; Puppy,41694464,GC,11.99,No,Just Because,Just Because / Miss you / Love,0
25-01-2021,Milk Chocolate &amp; Toffee &quot;Happy Birthday&quot; and White Chocolate Birthday Cake Bars,45274534,GC,8.49,No,Special Occasions,Happy Birthday,0
25-01-2021,Chocolate Drop Shortbread Rounds in Tin,39331032,PC,9.99,No,Special Occasions,Happy Birthday,0
25-01-2021,Italian Soft Nougat Selection,37663355,PC,13.99,No,Just Because,Just Because / Miss you / Love,0
25-01-2021,Milk Chocolate with Popping Candy Lolly Making Kit,37003955,GC,9.99,No,Special Occasions,Happy Birthday,1
25-01-2021,Dark Sea Salt Caramel Chocolate Truffles,39744339,GC,14.99,No,Sympathy,Get Well Soon,0
25-01-2021,Dark Sea Salt Caramel Chocolate Truffles,5605201,GC,14.99,No,Just Because,Just Because / Miss you / Love,0
25-01-2021,Demerara Shortbread Rounds Tin,40291386,PC,9.99,No,Sympathy,Get Well Soon,0
25-01-2021,The Captains Gluten Free Cookies,37740773,PC,6.99,No,Special Occasions,Congratulations,0
25-01-2021,Earl Grey Whole Leaf Tea Bags Caddy,43502098,GC,7.49,No,Special Occasions,Happy Birthday,0
25-01-2021,Dark Sea Salt Caramel Chocolate Truffles,38305039,GC,14.99,No,Special Occasions,Happy Birthday,0
25-01-2021,The Captains Kentish Apple &amp; Hazelnut Cookies,44323966,PC,6.99,No,Just Because,Thank You,0
25-01-2021,&quot;I Love You&quot; Bunny,42610362,GC,11.99,No,Just Because,Just Because / Miss you / Love,0
25-01-2021,Dark Chocolate Truffles with Edible Gold Leaf,38596043,GC,14.99,No,Special Occasions,Happy Birthday,0
25-01-2021,Demerara Shortbread Rounds Tin,43495826,GC,9.99,Yes,Just Because,Just Because / Miss you / Love,0
25-01-2021,Happy Birthday Music Box in a Matchbox,43556772,GC,5.99,No,Just Because,Just Because / Miss you / Love,0
25-01-2021,Demerara Shortbread Rounds Tin,44798758,PC,9.99,No,Just Because,Thank You,0
25-01-2021,Pink Marc de Champagne Chocolate Truffles,39280000,GC,14.99,No,Special Occasions,Happy Birthday,0
25-01-2021,Pink Marc de Champagne Chocolate Truffles,44929966,GC,14.99,No,Special Occasions,Happy Birthday,0
25-01-2021,Belgian Chocolates Selection,42367062,GC,13.99,No,Special Occasions,Happy Birthday,1
25-01-2021,Chocolate Drop Shortbread Rounds in Tin,44392530,GC,9.99,No,Special Occasions,Happy Birthday,0
25-01-2021,Happy Birthday Pearl And Candle In a Matchbox,40735250,GC,4.99,No,Special Occasions,Happy Birthday,0
25-01-2021,Thank You Mini Jar Of Paper Roses in a matchbox,37884117,GC,4.99,No,Just Because,Just Because / Miss you / Love,0
25-01-2021,Pink Marc de Champagne Chocolate Truffles,41314828,GC,14.99,No,Sympathy,Condolences,0
25-01-2021,Dark Sea Salt Caramel Chocolate Truffles,39566369,GC,14.99,No,Special Occasions,Happy Birthday,0
25-01-2021,Dark Sea Salt Caramel Chocolate Truffles,42968754,GC,14.99,No,Special Occasions,Happy Birthday,0
25-01-2021,Belgian Chocolates Selection,45828730,GC,13.99,Yes,Just Because,Just Because / Miss you / Love,0
25-01-2021,Italian Soft Nougat Selection,45568668,GC,13.99,No,Special Occasions,Happy Birthday,0
25-01-2021,Bathsecco and Gin &amp; Tonic,40251094,GC,13.99,No,Special Occasions,Happy Birthday,0
25-01-2021,The Captains Kentish Apple &amp; Hazelnut Cookies,38988520,GC,6.99,No,Special Occasions,Happy Birthday,0
25-01-2021,Italian Soft Nougat Selection,38338211,PC,13.99,No,Sympathy,Get Well Soon,0
25-01-2021,Demerara Shortbread Rounds Tin,41207868,GC,9.99,No,Just Because,Thank You,0
25-01-2021,Thank You Mini Jar Of Paper Roses in a matchbox,42758346,GC,4.99,Yes,Special Occasions,Happy Birthday,0
25-01-2021,Belgian Chocolates Selection,44958788,GC,13.99,No,Special Occasions,Happy Birthday,0
25-01-2021,Milk Chocolate &amp; Toffee &quot;Happy Birthday&quot; and White Chocolate Birthday Cake Bars,45175714,GC,8.49,No,Just Because,Just Because / Miss you / Love,0
24-01-2021,Happy Birthday Gift Set - size 36-40,38886406,GC,29.99,No,Special Occasions,Happy Birthday,0
24-01-2021,Grow Your Own Micropub Seed Kit in a matchbox,39708202,PC,5.99,No,Just Because,Just Because / Miss you / Love,0
24-01-2021,Belgian Chocolates Selection,40503778,GC,13.99,Yes,Special Occasions,Happy Birthday,0
24-01-2021,The Captains Kentish Apple &amp; Hazelnut Cookies,38460165,PC,6.99,No,Just Because,Thank You,0
24-01-2021,The Captains Kentish Apple &amp; Hazelnut Cookies,44296774,GC,6.99,No,Just Because,Just Because / Miss you / Love,0
24-01-2021,Grow Your Own Micropub Seed Kit in a matchbox,39708202,PC,5.99,No,Special Occasions,Wedding,0
24-01-2021,The Captains Kentish Apple &amp; Hazelnut Cookies,37892883,PC,6.99,No,Just Because,Thank You,0
24-01-2021,Original Toffees in Tin,42979526,PC,8.99,No,Special Occasions,Happy Birthday,0
24-01-2021,Pink Marc de Champagne Chocolate Truffles,45751398,PC,14.99,No,Just Because,Thank You,0
24-01-2021,Milk Chocolate &amp; Toffee &quot;Happy Birthday&quot; and White Chocolate Birthday Cake Bars,44417290,PC,8.49,No,Special Occasions,Happy Birthday,0
24-01-2021,Happy Birthday Pearl And Candle In a Matchbox,39595036,PC,4.99,No,Just Because,Thank You,0
24-01-2021,The Captains Kentish Apple &amp; Hazelnut Cookies,41401812,PC,6.99,No,Just Because,Thank You,0
24-01-2021,&quot;Sorry Youre Pawly&quot; Puppy,44514484,GC,11.99,Yes,Sympathy,Get Well Soon,0
24-01-2021,Sapphire Blue Classic Hard Cover Ruled Notebook,43432166,GC,17.99,No,Special Occasions,Happy Birthday,0
24-01-2021,The Captains Kentish Apple &amp; Hazelnut Cookies,44826566,PC,6.99,No,Special Occasions,Happy Birthday,0
24-01-2021,Original Toffees in Tin,43791192,PC,8.99,No,Special Occasions,Happy Birthday,0
24-01-2021,Dark Sea Salt Caramel Chocolate Truffles,39729071,GC,14.99,No,Special Occasions,Happy Birthday,0
24-01-2021,Demerara Shortbread Rounds Tin,45843224,PC,9.99,Yes,Just Because,Thank You,0
